site_id,synthetic_session_id,adjustment_type,original_energy_kwh,final_energy_kwh,final_dwell_hours
California_Garage_02,11D_SYN_California_Garage_02_0004492,increased_dwell_to_make_energy_feasible,13.867,13.222,2.0033333333333334
California_Garage_02,11D_SYN_California_Garage_02_0004506,increased_dwell_to_make_energy_feasible,1.767,36.19,5.483333333333333
California_Garage_02,11D_SYN_California_Garage_02_0004527,increased_dwell_to_make_energy_feasible,6.749,10.99,1.6651515151515153
California_Garage_02,11D_SYN_California_Garage_02_0004534,increased_dwell_to_make_energy_feasible,13.009,13.894,2.1051515151515154
California_Garage_02,11D_SYN_California_Garage_02_0004536,increased_dwell_to_make_energy_feasible,13.544,21.606,3.273636363636364
California_Garage_02,11D_SYN_California_Garage_02_0004539,increased_dwell_to_make_energy_feasible,15.699,20.576,3.1175757575757577
California_Garage_02,11D_SYN_California_Garage_02_0004541,increased_dwell_to_make_energy_feasible,2.395,4.422,0.67
California_Garage_02,11D_SYN_California_Garage_02_0004543,increased_dwell_to_make_energy_feasible,6.659,13.905,2.106818181818182
California_Garage_02,11D_SYN_California_Garage_02_0004552,increased_dwell_to_make_energy_feasible,13.883,11.021,1.6698484848484851
California_Garage_02,11D_SYN_California_Garage_02_0004559,increased_dwell_to_make_energy_feasible,11.234,13.936,2.111515151515152
California_Garage_02,11D_SYN_California_Garage_02_0004564,increased_dwell_to_make_energy_feasible,13.728,11.983,1.815606060606061
California_Garage_02,11D_SYN_California_Garage_02_0004566,increased_dwell_to_make_energy_feasible,10.28,6.861,1.0395454545454546
California_Garage_02,11D_SYN_California_Garage_02_0004569,increased_dwell_to_make_energy_feasible,11.757,14.075,2.132575757575758
California_Garage_02,11D_SYN_California_Garage_02_0004575,increased_dwell_to_make_energy_feasible,4.49,10.135,1.5356060606060606
California_Garage_02,11D_SYN_California_Garage_02_0004576,increased_dwell_to_make_energy_feasible,13.076,13.879,2.102878787878788
California_Garage_02,11D_SYN_California_Garage_02_0004578,increased_dwell_to_make_energy_feasible,2.171,13.884,2.103636363636364
California_Garage_02,11D_SYN_California_Garage_02_0004580,increased_dwell_to_make_energy_feasible,13.881,5.281,0.8001515151515152
California_Garage_02,11D_SYN_California_Garage_02_0004581,increased_dwell_to_make_energy_feasible,4.829,14.957,2.2662121212121216
California_Garage_02,11D_SYN_California_Garage_02_0004596,increased_dwell_to_make_energy_feasible,9.253,12.728,1.9284848484848485
California_Garage_02,11D_SYN_California_Garage_02_0004599,increased_dwell_to_make_energy_feasible,13.888,13.882,2.1033333333333335
California_Garage_02,11D_SYN_California_Garage_02_0004609,increased_dwell_to_make_energy_feasible,4.836,13.218,2.002727272727273
California_Garage_02,11D_SYN_California_Garage_02_0004614,increased_dwell_to_make_energy_feasible,2.576,10.523,1.5943939393939395
California_Garage_02,11D_SYN_California_Garage_02_0004619,increased_dwell_to_make_energy_feasible,10.575,13.894,2.1051515151515154
California_Garage_02,11D_SYN_California_Garage_02_0004620,increased_dwell_to_make_energy_feasible,5.463,12.737,1.929848484848485
California_Garage_02,11D_SYN_California_Garage_02_0004623,increased_dwell_to_make_energy_feasible,1.163,13.889,2.1043939393939395
California_Garage_02,11D_SYN_California_Garage_02_0004632,increased_dwell_to_make_energy_feasible,10.173,11.891,1.8016666666666667
California_Garage_02,11D_SYN_California_Garage_02_0004633,increased_dwell_to_make_energy_feasible,13.776,13.974,2.117272727272727
California_Garage_02,11D_SYN_California_Garage_02_0004635,increased_dwell_to_make_energy_feasible,4.049451911588139,8.478,1.2845454545454547
California_Garage_02,11D_SYN_California_Garage_02_0004640,increased_dwell_to_make_energy_feasible,4.673,11.344,1.7187878787878788
California_Garage_02,11D_SYN_California_Garage_02_0004645,increased_dwell_to_make_energy_feasible,5.243,5.388,0.8163636363636364
California_Garage_02,11D_SYN_California_Garage_02_0004647,increased_dwell_to_make_energy_feasible,1.785,13.889,2.1043939393939395
California_Garage_02,11D_SYN_California_Garage_02_0004650,increased_dwell_to_make_energy_feasible,5.805,13.865,2.100757575757576
California_Garage_02,11D_SYN_California_Garage_02_0004654,increased_dwell_to_make_energy_feasible,4.272,3.481,0.5274242424242425
California_Garage_02,11D_SYN_California_Garage_02_0004666,increased_dwell_to_make_energy_feasible,2.394,13.901,2.1062121212121214
California_Garage_02,11D_SYN_California_Garage_02_0004678,increased_dwell_to_make_energy_feasible,11.217,10.805,1.6371212121212122
California_Garage_02,11D_SYN_California_Garage_02_0004685,increased_dwell_to_make_energy_feasible,8.361,8.169,1.2377272727272728
California_Garage_02,11D_SYN_California_Garage_02_0004687,increased_dwell_to_make_energy_feasible,1.482,13.901,2.1062121212121214
California_Garage_02,11D_SYN_California_Garage_02_0004693,increased_dwell_to_make_energy_feasible,6.143,12.114,1.8354545454545457
California_Garage_02,11D_SYN_California_Garage_02_0004694,increased_dwell_to_make_energy_feasible,12.819,5.971,0.9046969696969698
California_Garage_02,11D_SYN_California_Garage_02_0004699,increased_dwell_to_make_energy_feasible,10.324,4.674,0.7081818181818182
California_Garage_02,11D_SYN_California_Garage_02_0004700,increased_dwell_to_make_energy_feasible,2.215,11.250925925924747,1.7046857463522345
California_Garage_02,11D_SYN_California_Garage_02_0004704,increased_dwell_to_make_energy_feasible,11.909,13.937,2.111666666666667
California_Garage_02,11D_SYN_California_Garage_02_0004708,increased_dwell_to_make_energy_feasible,6.779,6.891,1.0440909090909092
California_Garage_02,11D_SYN_California_Garage_02_0004727,increased_dwell_to_make_energy_feasible,6.541,13.915,2.1083333333333334
California_Garage_02,11D_SYN_California_Garage_02_0004729,increased_dwell_to_make_energy_feasible,7.74,7.738,1.1724242424242426
California_Garage_02,11D_SYN_California_Garage_02_0004732,increased_dwell_to_make_energy_feasible,12.187,7.316,1.1084848484848486
California_Garage_02,11D_SYN_California_Garage_02_0004745,increased_dwell_to_make_energy_feasible,16.486,6.155,0.9325757575757576
California_Garage_02,11D_SYN_California_Garage_02_0004756,increased_dwell_to_make_energy_feasible,0.801,5.226,0.7918181818181819
California_Garage_02,11D_SYN_California_Garage_02_0004760,increased_dwell_to_make_energy_feasible,5.379,11.015,1.6689393939393942
California_Garage_02,11D_SYN_California_Garage_02_0004773,increased_dwell_to_make_energy_feasible,8.768,14.007,2.1222727272727275
California_Garage_02,11D_SYN_California_Garage_02_0004782,increased_dwell_to_make_energy_feasible,13.301,13.644,2.0672727272727274
California_Garage_02,11D_SYN_California_Garage_02_0004783,increased_dwell_to_make_energy_feasible,4.495246415773942,8.32,1.2606060606060607
California_Garage_02,11D_SYN_California_Garage_02_0004794,increased_dwell_to_make_energy_feasible,4.706,7.602,1.1518181818181819
California_Garage_02,11D_SYN_California_Garage_02_0004799,increased_dwell_to_make_energy_feasible,13.209,7.914,1.1990909090909092
California_Garage_02,11D_SYN_California_Garage_02_0004801,increased_dwell_to_make_energy_feasible,5.652,12.307,1.86469696969697
California_Garage_02,11D_SYN_California_Garage_02_0004816,increased_dwell_to_make_energy_feasible,4.246,13.872,2.101818181818182
California_Garage_02,11D_SYN_California_Garage_02_0004818,increased_dwell_to_make_energy_feasible,11.219,18.878,2.8603030303030303
California_Garage_02,11D_SYN_California_Garage_02_0004821,increased_dwell_to_make_energy_feasible,1.877,14.760188172050436,2.236392147280369
California_Garage_02,11D_SYN_California_Garage_02_0004824,increased_dwell_to_make_energy_feasible,6.25,3.173,0.4807575757575758
California_Garage_02,11D_SYN_California_Garage_02_0004825,increased_dwell_to_make_energy_feasible,13.267,13.204,2.000606060606061
California_Garage_02,11D_SYN_California_Garage_02_0004827,increased_dwell_to_make_energy_feasible,1.891,13.943,2.1125757575757578
California_Garage_02,11D_SYN_California_Garage_02_0004831,increased_dwell_to_make_energy_feasible,7.659,13.128,1.9890909090909092
California_Garage_02,11D_SYN_California_Garage_02_0004838,increased_dwell_to_make_energy_feasible,2.286,9.712,1.4715151515151517
California_Garage_02,11D_SYN_California_Garage_02_0004842,increased_dwell_to_make_energy_feasible,32.928,13.352,2.0230303030303034
California_Garage_02,11D_SYN_California_Garage_02_0004844,increased_dwell_to_make_energy_feasible,2.504,4.14,0.6272727272727272
California_Garage_02,11D_SYN_California_Garage_02_0004852,increased_dwell_to_make_energy_feasible,2.531,11.848,1.7951515151515154
California_Garage_02,11D_SYN_California_Garage_02_0004860,increased_dwell_to_make_energy_feasible,9.589,12.072,1.829090909090909
California_Garage_02,11D_SYN_California_Garage_02_0004892,increased_dwell_to_make_energy_feasible,13.967,6.143,0.9307575757575758
California_Garage_02,11D_SYN_California_Garage_02_0004894,increased_dwell_to_make_energy_feasible,14.017,2.553,0.38681818181818184
California_Garage_02,11D_SYN_California_Garage_02_0004904,increased_dwell_to_make_energy_feasible,6.105,12.531,1.898636363636364
California_Garage_02,11D_SYN_California_Garage_02_0004908,increased_dwell_to_make_energy_feasible,3.619,10.788,1.6345454545454547
California_Garage_02,11D_SYN_California_Garage_02_0004911,increased_dwell_to_make_energy_feasible,6.719,12.855,1.947727272727273
California_Garage_02,11D_SYN_California_Garage_02_0004922,increased_dwell_to_make_energy_feasible,16.004,0.952,0.14424242424242426
California_Garage_02,11D_SYN_California_Garage_02_0004923,increased_dwell_to_make_energy_feasible,6.675,10.251,1.5531818181818182
California_Garage_02,11D_SYN_California_Garage_02_0004931,increased_dwell_to_make_energy_feasible,10.861,13.914,2.1081818181818184
California_Garage_02,11D_SYN_California_Garage_02_0004932,increased_dwell_to_make_energy_feasible,7.438,13.37,2.025757575757576
California_Garage_02,11D_SYN_California_Garage_02_0004937,increased_dwell_to_make_energy_feasible,8.704,14.579,2.208939393939394
California_Garage_02,11D_SYN_California_Garage_02_0004940,increased_dwell_to_make_energy_feasible,15.793,5.793,0.8777272727272728
California_Garage_02,11D_SYN_California_Garage_02_0004942,increased_dwell_to_make_energy_feasible,13.909,13.871,2.101666666666667
California_Garage_02,11D_SYN_California_Garage_02_0004949,increased_dwell_to_make_energy_feasible,12.044,13.894,2.1051515151515154
California_Garage_02,11D_SYN_California_Garage_02_0004951,increased_dwell_to_make_energy_feasible,13.213,13.702,2.076060606060606
California_Garage_02,11D_SYN_California_Garage_02_0004955,increased_dwell_to_make_energy_feasible,11.507,13.222,2.0033333333333334
California_Garage_02,11D_SYN_California_Garage_02_0004969,increased_dwell_to_make_energy_feasible,9.809,2.306,0.3493939393939394
California_Garage_02,11D_SYN_California_Garage_02_0004974,increased_dwell_to_make_energy_feasible,5.595,13.915,2.1083333333333334
California_Garage_02,11D_SYN_California_Garage_02_0004996,increased_dwell_to_make_energy_feasible,7.671,8.361,1.266818181818182
California_Garage_02,11D_SYN_California_Garage_02_0004999,increased_dwell_to_make_energy_feasible,13.969,4.022,0.6093939393939395
California_Garage_02,11D_SYN_California_Garage_02_0005004,increased_dwell_to_make_energy_feasible,0.954,13.885,2.103787878787879
California_Garage_02,11D_SYN_California_Garage_02_0005005,increased_dwell_to_make_energy_feasible,2.472,13.745,2.0825757575757575
California_Garage_02,11D_SYN_California_Garage_02_0005008,increased_dwell_to_make_energy_feasible,5.445,14.112,2.138181818181818
California_Garage_02,11D_SYN_California_Garage_02_0005010,increased_dwell_to_make_energy_feasible,1.315,14.054,2.1293939393939394
California_Garage_02,11D_SYN_California_Garage_02_0005013,increased_dwell_to_make_energy_feasible,13.894,13.6,2.0606060606060606
California_Garage_02,11D_SYN_California_Garage_02_0005019,increased_dwell_to_make_energy_feasible,13.005,13.192,1.998787878787879
California_Garage_02,11D_SYN_California_Garage_02_0005024,increased_dwell_to_make_energy_feasible,2.039,8.162,1.2366666666666668
California_Garage_02,11D_SYN_California_Garage_02_0005031,increased_dwell_to_make_energy_feasible,6.523,11.47,1.737878787878788
California_Garage_02,11D_SYN_California_Garage_02_0005035,increased_dwell_to_make_energy_feasible,13.899,22.825,3.4583333333333335
California_Garage_02,11D_SYN_California_Garage_02_0005041,increased_dwell_to_make_energy_feasible,18.356,13.291,2.013787878787879
California_Garage_02,11D_SYN_California_Garage_02_0005042,increased_dwell_to_make_energy_feasible,11.847,18.597,2.817727272727273
California_Garage_02,11D_SYN_California_Garage_02_0005049,increased_dwell_to_make_energy_feasible,5.648,13.865,2.100757575757576
California_Garage_02,11D_SYN_California_Garage_02_0005060,increased_dwell_to_make_energy_feasible,7.627,20.576,3.1175757575757577
California_Garage_02,11D_SYN_California_Garage_02_0005065,increased_dwell_to_make_energy_feasible,1.492,10.515,1.5931818181818183
California_Garage_02,11D_SYN_California_Garage_02_0005066,increased_dwell_to_make_energy_feasible,8.987,13.91,2.107575757575758
California_Garage_02,11D_SYN_California_Garage_02_0005101,increased_dwell_to_make_energy_feasible,7.972,7.151,1.0834848484848485
California_Garage_02,11D_SYN_California_Garage_02_0005107,increased_dwell_to_make_energy_feasible,6.137,39.833,6.03530303030303
California_Garage_02,11D_SYN_California_Garage_02_0005119,increased_dwell_to_make_energy_feasible,11.735,11.504,1.7430303030303032
California_Garage_02,11D_SYN_California_Garage_02_0005121,increased_dwell_to_make_energy_feasible,16.126,12.508,1.895151515151515
California_Garage_02,11D_SYN_California_Garage_02_0005125,increased_dwell_to_make_energy_feasible,6.378,25.232,3.8230303030303032
California_Garage_02,11D_SYN_California_Garage_02_0005132,increased_dwell_to_make_energy_feasible,8.248,15.649,2.371060606060606
California_Garage_02,11D_SYN_California_Garage_02_0005145,increased_dwell_to_make_energy_feasible,4.157,4.859,0.7362121212121212
California_Garage_02,11D_SYN_California_Garage_02_0005165,increased_dwell_to_make_energy_feasible,8.872,11.281,1.7092424242424245
California_Garage_02,11D_SYN_California_Garage_02_0005167,increased_dwell_to_make_energy_feasible,4.396,12.509,1.8953030303030305
California_Garage_02,11D_SYN_California_Garage_02_0005172,increased_dwell_to_make_energy_feasible,13.2722879330942,17.592,2.6654545454545455
California_Garage_02,11D_SYN_California_Garage_02_0005174,increased_dwell_to_make_energy_feasible,13.291,9.894,1.4990909090909093
California_Garage_02,11D_SYN_California_Garage_02_0005181,increased_dwell_to_make_energy_feasible,0.912,41.897,6.348030303030304
California_Garage_02,11D_SYN_California_Garage_02_0005189,increased_dwell_to_make_energy_feasible,3.486,13.876,2.1024242424242425
California_Garage_02,11D_SYN_California_Garage_02_0005190,increased_dwell_to_make_energy_feasible,8.708,12.063,1.8277272727272729
California_Garage_02,11D_SYN_California_Garage_02_0005195,increased_dwell_to_make_energy_feasible,14.581,13.947,2.1131818181818183
California_Garage_02,11D_SYN_California_Garage_02_0005203,increased_dwell_to_make_energy_feasible,6.564,13.951,2.1137878787878788
California_Garage_02,11D_SYN_California_Garage_02_0005204,increased_dwell_to_make_energy_feasible,0.5081750298685943,12.373,1.8746969696969698
California_Garage_02,11D_SYN_California_Garage_02_0005208,increased_dwell_to_make_energy_feasible,4.636,11.26,1.706060606060606
California_Garage_02,11D_SYN_California_Garage_02_0005209,increased_dwell_to_make_energy_feasible,2.342,19.018,2.881515151515152
California_Garage_02,11D_SYN_California_Garage_02_0005211,increased_dwell_to_make_energy_feasible,3.457,12.195,1.8477272727272729
California_Garage_02,11D_SYN_California_Garage_02_0005212,increased_dwell_to_make_energy_feasible,5.461,9.35,1.4166666666666667
California_Garage_02,11D_SYN_California_Garage_02_0005214,increased_dwell_to_make_energy_feasible,5.937,13.97,2.1166666666666667
California_Garage_02,11D_SYN_California_Garage_02_0005217,increased_dwell_to_make_energy_feasible,3.413,13.904,2.106666666666667
California_Garage_02,11D_SYN_California_Garage_02_0005225,increased_dwell_to_make_energy_feasible,13.894,9.441,1.4304545454545456
California_Garage_02,11D_SYN_California_Garage_02_0005230,increased_dwell_to_make_energy_feasible,2.232,13.629,2.065
California_Garage_02,11D_SYN_California_Garage_02_0005232,increased_dwell_to_make_energy_feasible,1.939,6.871,1.0410606060606062
California_Garage_02,11D_SYN_California_Garage_02_0005234,increased_dwell_to_make_energy_feasible,12.818,13.506,2.0463636363636364
California_Garage_02,11D_SYN_California_Garage_02_0005237,increased_dwell_to_make_energy_feasible,1.942,13.873,2.101969696969697
California_Garage_02,11D_SYN_California_Garage_02_0005247,increased_dwell_to_make_energy_feasible,0.666,15.312,2.32
California_Garage_02,11D_SYN_California_Garage_02_0005248,increased_dwell_to_make_energy_feasible,5.669,6.064,0.9187878787878788
California_Garage_02,11D_SYN_California_Garage_02_0005250,increased_dwell_to_make_energy_feasible,5.861,13.191,1.9986363636363638
California_Garage_02,11D_SYN_California_Garage_02_0005255,increased_dwell_to_make_energy_feasible,8.983,15.835,2.3992424242424244
California_Garage_02,11D_SYN_California_Garage_02_0005258,increased_dwell_to_make_energy_feasible,3.412,11.548,1.7496969696969698
California_Garage_02,11D_SYN_California_Garage_02_0005259,increased_dwell_to_make_energy_feasible,9.073,12.851,1.9471212121212123
California_Garage_02,11D_SYN_California_Garage_02_0005261,increased_dwell_to_make_energy_feasible,13.879,6.055,0.9174242424242425
California_Garage_02,11D_SYN_California_Garage_02_0005275,increased_dwell_to_make_energy_feasible,14.403,13.831,2.0956060606060607
California_Garage_02,11D_SYN_California_Garage_02_0005277,increased_dwell_to_make_energy_feasible,6.81,11.162,1.6912121212121214
California_Garage_02,11D_SYN_California_Garage_02_0005280,increased_dwell_to_make_energy_feasible,2.734,16.713,2.5322727272727277
California_Garage_02,11D_SYN_California_Garage_02_0005285,increased_dwell_to_make_energy_feasible,13.155,10.401,1.575909090909091
California_Garage_02,11D_SYN_California_Garage_02_0005289,increased_dwell_to_make_energy_feasible,12.287,8.679,1.3150000000000002
California_Garage_02,11D_SYN_California_Garage_02_0005311,increased_dwell_to_make_energy_feasible,1.284,12.384,1.8763636363636365
California_Garage_02,11D_SYN_California_Garage_02_0005317,increased_dwell_to_make_energy_feasible,5.585,8.263,1.251969696969697
California_Garage_02,11D_SYN_California_Garage_02_0005326,increased_dwell_to_make_energy_feasible,6.205,18.432,2.7927272727272725
California_Garage_02,11D_SYN_California_Garage_02_0005340,increased_dwell_to_make_energy_feasible,13.916,11.031,1.6713636363636366
California_Garage_02,11D_SYN_California_Garage_02_0005343,increased_dwell_to_make_energy_feasible,11.182,13.206,2.000909090909091
California_Garage_02,11D_SYN_California_Garage_02_0005353,increased_dwell_to_make_energy_feasible,5.333,29.812,4.5169696969696975
California_Garage_02,11D_SYN_California_Garage_02_0005355,increased_dwell_to_make_energy_feasible,15.671,5.293,0.801969696969697
California_Garage_02,11D_SYN_California_Garage_02_0005356,increased_dwell_to_make_energy_feasible,13.137,11.51547640382332,1.7447691520944424
California_Garage_02,11D_SYN_California_Garage_02_0005357,increased_dwell_to_make_energy_feasible,4.906,10.826,1.6403030303030304
California_Garage_02,11D_SYN_California_Garage_02_0005374,increased_dwell_to_make_energy_feasible,6.168,13.324,2.018787878787879
California_Garage_02,11D_SYN_California_Garage_02_0005378,increased_dwell_to_make_energy_feasible,13.872,16.546,2.506969696969697
California_Garage_02,11D_SYN_California_Garage_02_0005379,increased_dwell_to_make_energy_feasible,6.143,4.927,0.7465151515151515
California_Garage_02,11D_SYN_California_Garage_02_0005383,increased_dwell_to_make_energy_feasible,14.253,11.256,1.7054545454545456
California_Garage_02,11D_SYN_California_Garage_02_0005393,increased_dwell_to_make_energy_feasible,13.874,13.424,2.033939393939394
California_Garage_02,11D_SYN_California_Garage_02_0005396,increased_dwell_to_make_energy_feasible,21.641,11.793,1.7868181818181819
California_Garage_02,11D_SYN_California_Garage_02_0005399,increased_dwell_to_make_energy_feasible,10.75,8.503304958182776,1.2883795391186024
California_Garage_02,11D_SYN_California_Garage_02_0005404,increased_dwell_to_make_energy_feasible,12.084,4.372,0.6624242424242425
California_Garage_02,11D_SYN_California_Garage_02_0005414,increased_dwell_to_make_energy_feasible,13.538,13.889,2.1043939393939395
California_Garage_02,11D_SYN_California_Garage_02_0005419,increased_dwell_to_make_energy_feasible,4.125,13.267,2.0101515151515152
California_Garage_02,11D_SYN_California_Garage_02_0005425,increased_dwell_to_make_energy_feasible,4.307,12.176,1.844848484848485
California_Garage_02,11D_SYN_California_Garage_02_0005428,increased_dwell_to_make_energy_feasible,11.02,10.179,1.5422727272727275
California_Garage_02,11D_SYN_California_Garage_02_0005433,increased_dwell_to_make_energy_feasible,4.335,11.224,1.7006060606060607
California_Garage_02,11D_SYN_California_Garage_02_0005444,increased_dwell_to_make_energy_feasible,3.49,5.914,0.8960606060606061
California_Garage_02,11D_SYN_California_Garage_02_0005463,increased_dwell_to_make_energy_feasible,3.956,13.893,2.1050000000000004
California_Garage_02,11D_SYN_California_Garage_02_0005485,increased_dwell_to_make_energy_feasible,13.883,13.145,1.9916666666666667
California_Garage_02,11D_SYN_California_Garage_02_0005488,increased_dwell_to_make_energy_feasible,16.978611111109608,5.931,0.8986363636363637
California_Garage_02,11D_SYN_California_Garage_02_0005491,increased_dwell_to_make_energy_feasible,1.986,15.171,2.298636363636364
California_Garage_02,11D_SYN_California_Garage_02_0005502,increased_dwell_to_make_energy_feasible,13.943,10.336,1.5660606060606062
California_Garage_02,11D_SYN_California_Garage_02_0005509,increased_dwell_to_make_energy_feasible,14.021,12.112,1.8351515151515152
California_Garage_02,11D_SYN_California_Garage_02_0005510,increased_dwell_to_make_energy_feasible,8.782,6.5,0.9848484848484849
California_Garage_02,11D_SYN_California_Garage_02_0005514,increased_dwell_to_make_energy_feasible,3.866,7.854,1.1900000000000002
California_Garage_02,11D_SYN_California_Garage_02_0005516,increased_dwell_to_make_energy_feasible,3.755,7.336,1.1115151515151516
California_Garage_02,11D_SYN_California_Garage_02_0005531,increased_dwell_to_make_energy_feasible,5.14,13.039,1.9756060606060606
California_Garage_02,11D_SYN_California_Garage_02_0005537,increased_dwell_to_make_energy_feasible,9.063,14.422,2.1851515151515155
California_Garage_02,11D_SYN_California_Garage_02_0005549,increased_dwell_to_make_energy_feasible,10.43,6.353,0.9625757575757576
California_Garage_02,11D_SYN_California_Garage_02_0005551,increased_dwell_to_make_energy_feasible,12.318,14.78,2.2393939393939393
California_Garage_02,11D_SYN_California_Garage_02_0005552,increased_dwell_to_make_energy_feasible,3.488,13.949,2.1134848484848487
California_Garage_02,11D_SYN_California_Garage_02_0005558,increased_dwell_to_make_energy_feasible,0.636,18.398,2.7875757575757576
California_Garage_02,11D_SYN_California_Garage_02_0005564,increased_dwell_to_make_energy_feasible,5.958,11.638,1.7633333333333334
California_Garage_02,11D_SYN_California_Garage_02_0005568,increased_dwell_to_make_energy_feasible,3.886,5.976,0.9054545454545455
California_Garage_02,11D_SYN_California_Garage_02_0005582,increased_dwell_to_make_energy_feasible,9.13,4.861,0.7365151515151516
California_Garage_02,11D_SYN_California_Garage_02_0005585,increased_dwell_to_make_energy_feasible,11.321,2.865,0.43409090909090914
California_Garage_02,11D_SYN_California_Garage_02_0005598,increased_dwell_to_make_energy_feasible,5.778,13.406,2.0312121212121212
California_Garage_02,11D_SYN_California_Garage_02_0005599,increased_dwell_to_make_energy_feasible,7.129,11.892,1.8018181818181818
California_Garage_02,11D_SYN_California_Garage_02_0005601,increased_dwell_to_make_energy_feasible,1.625,13.891,2.10469696969697
California_Garage_02,11D_SYN_California_Garage_02_0005608,increased_dwell_to_make_energy_feasible,5.464,13.924,2.10969696969697
California_Garage_02,11D_SYN_California_Garage_02_0005610,increased_dwell_to_make_energy_feasible,2.503,6.155,0.9325757575757576
California_Garage_02,11D_SYN_California_Garage_02_0005616,increased_dwell_to_make_energy_feasible,10.826,7.757,1.1753030303030303
California_Garage_02,11D_SYN_California_Garage_02_0005627,increased_dwell_to_make_energy_feasible,5.41,13.797,2.090454545454546
California_Garage_02,11D_SYN_California_Garage_02_0005628,increased_dwell_to_make_energy_feasible,8.79,13.335,2.0204545454545455
California_Garage_02,11D_SYN_California_Garage_02_0005629,increased_dwell_to_make_energy_feasible,8.538,13.962,2.1154545454545457
California_Garage_02,11D_SYN_California_Garage_02_0005637,increased_dwell_to_make_energy_feasible,3.6969982078858177,11.288,1.7103030303030304
California_Garage_02,11D_SYN_California_Garage_02_0005644,increased_dwell_to_make_energy_feasible,4.765464456385378,12.044,1.824848484848485
California_Garage_02,11D_SYN_California_Garage_02_0005647,increased_dwell_to_make_energy_feasible,5.326,10.69,1.6196969696969696
California_Garage_02,11D_SYN_California_Garage_02_0005659,increased_dwell_to_make_energy_feasible,8.834,3.294,0.49909090909090914
California_Garage_02,11D_SYN_California_Garage_02_0005666,increased_dwell_to_make_energy_feasible,4.39214904420385,13.644,2.0672727272727274
California_Garage_02,11D_SYN_California_Garage_02_0005669,increased_dwell_to_make_energy_feasible,3.019,6.149,0.9316666666666668
California_Garage_02,11D_SYN_California_Garage_02_0005674,increased_dwell_to_make_energy_feasible,2.964,14.137582138587293,2.1420578997859536
California_Garage_02,11D_SYN_California_Garage_02_0005676,increased_dwell_to_make_energy_feasible,13.142,13.899,2.105909090909091
California_Garage_02,11D_SYN_California_Garage_02_0005684,increased_dwell_to_make_energy_feasible,8.367,4.212,0.6381818181818182
California_Garage_02,11D_SYN_California_Garage_02_0005694,increased_dwell_to_make_energy_feasible,9.391,12.159,1.8422727272727275
California_Garage_02,11D_SYN_California_Garage_02_0005705,increased_dwell_to_make_energy_feasible,5.7,13.866,2.100909090909091
California_Garage_02,11D_SYN_California_Garage_02_0005718,increased_dwell_to_make_energy_feasible,6.588,10.766,1.6312121212121213
California_Garage_02,11D_SYN_California_Garage_02_0005731,increased_dwell_to_make_energy_feasible,3.981,2.619,0.39681818181818185
California_Garage_02,11D_SYN_California_Garage_02_0005733,increased_dwell_to_make_energy_feasible,0.937,13.073,1.980757575757576
California_Garage_02,11D_SYN_California_Garage_02_0005743,increased_dwell_to_make_energy_feasible,7.136,7.611,1.1531818181818183
California_Garage_02,11D_SYN_California_Garage_02_0005753,increased_dwell_to_make_energy_feasible,6.459,13.933,2.1110606060606063
California_Garage_02,11D_SYN_California_Garage_02_0005759,increased_dwell_to_make_energy_feasible,40.112,7.463,1.1307575757575759
California_Garage_02,11D_SYN_California_Garage_02_0005764,increased_dwell_to_make_energy_feasible,0.8,5.159,0.7816666666666667
California_Garage_02,11D_SYN_California_Garage_02_0005783,increased_dwell_to_make_energy_feasible,9.018,13.206,2.000909090909091
California_Garage_02,11D_SYN_California_Garage_02_0005784,increased_dwell_to_make_energy_feasible,13.585,16.447,2.491969696969697
California_Garage_02,11D_SYN_California_Garage_02_0005793,increased_dwell_to_make_energy_feasible,2.737,5.487,0.8313636363636364
California_Garage_02,11D_SYN_California_Garage_02_0005803,increased_dwell_to_make_energy_feasible,5.94,13.904,2.106666666666667
California_Garage_02,11D_SYN_California_Garage_02_0005815,increased_dwell_to_make_energy_feasible,9.708,10.514,1.593030303030303
California_Garage_02,11D_SYN_California_Garage_02_0005816,increased_dwell_to_make_energy_feasible,7.531986260454307,6.514,0.986969696969697
California_Garage_02,11D_SYN_California_Garage_02_0005817,increased_dwell_to_make_energy_feasible,5.365,9.108,1.3800000000000001
California_Garage_02,11D_SYN_California_Garage_02_0005821,increased_dwell_to_make_energy_feasible,5.52,11.629,1.761969696969697
California_Garage_02,11D_SYN_California_Garage_02_0005830,increased_dwell_to_make_energy_feasible,7.316,6.659,1.008939393939394
California_Garage_02,11D_SYN_California_Garage_02_0005831,increased_dwell_to_make_energy_feasible,13.903,12.631,1.9137878787878788
California_Garage_02,11D_SYN_California_Garage_02_0005832,increased_dwell_to_make_energy_feasible,8.011,13.903,2.106515151515152
California_Garage_02,11D_SYN_California_Garage_02_0005840,increased_dwell_to_make_energy_feasible,4.022,13.186,1.997878787878788
California_Garage_02,11D_SYN_California_Garage_02_0005843,increased_dwell_to_make_energy_feasible,2.072,12.037,1.823787878787879
California_Garage_02,11D_SYN_California_Garage_02_0005844,increased_dwell_to_make_energy_feasible,12.746,8.282,1.2548484848484849
California_Garage_02,11D_SYN_California_Garage_02_0005861,increased_dwell_to_make_energy_feasible,1.911,8.361,1.266818181818182
